时间,COD_in,BOD5_in,SS_in,TN_in,TP_in,NH3N_in,pH_in,曝气量,污泥回流比,剩余污泥排放量,HRT,DO设定值,碳源投加量,COD_out,BOD5_out,SS_out,TN_out,TP_out,NH3N_out,pH_out,MLSS,SV30,水温,处理水量
2024-03-10 04:00:00,299.64,116.26,157.14,27.71,4.542,13.11,7.57,4410.2,99.5,68.6,12.31,1.61,61.4,35.56,8.75,11.58,7.03,0.556,0.802,7.65,2948.0,31.8,18.3,2441.5
2024-03-10 05:00:00,259.27,105.8,233.6,27.85,3.316,18.359,7.65,4770.4,91.2,60.3,11.05,1.05,66.8,37.76,9.38,15.24,9.04,0.357,1.422,7.79,3160.0,22.8,16.3,2193.7
2024-03-10 06:00:00,197.55,78.75,245.85,25.91,4.644,12.998,7.16,4315.3,98.3,98.0,12.26,1.57,31.3,21.34,6.91,16.86,8.47,0.153,2.335,7.2,2739.0,19.3,9.8,2166.2
2024-03-10 07:00:00,245.42,99.51,200.23,28.85,3.344,15.632,7.04,4667.8,106.3,63.0,11.53,2.1,72.3,32.24,9.71,16.31,9.57,0.442,1.336,7.11,2406.0,22.0,9.9,2553.4
2024-03-10 08:00:00,302.95,115.09,231.92,33.21,3.852,18.694,6.83,4415.0,100.0,90.0,11.41,2.04,74.4,51.06,9.2,4.99,13.82,0.583,2.103,6.84,2610.0,22.4,12.1,2233.6
2024-03-10 09:00:00,256.8,111.75,168.23,29.36,3.116,15.722,7.65,3990.3,90.5,58.7,12.27,2.19,35.6,42.35,7.38,7.44,7.43,0.447,1.117,7.77,3163.0,27.6,10.7,2316.5
2024-03-10 10:00:00,221.05,80.62,157.95,30.51,3.594,16.336,7.11,4114.4,91.6,81.4,12.67,1.43,61.2,37.98,7.62,5.64,9.95,0.262,1.75,7.08,2535.0,31.6,18.4,2209.6
2024-03-10 11:00:00,228.83,94.88,175.06,32.47,3.641,18.545,7.43,4522.2,64.4,48.4,12.11,1.6,68.6,25.97,7.66,14.79,10.19,0.429,2.23,7.38,2354.0,17.7,12.0,2201.5
2024-03-10 12:00:00,259.09,112.82,179.07,27.61,3.3,17.29,7.05,5132.5,83.0,94.0,11.32,1.7,27.7,42.01,10.55,10.1,12.1,0.346,1.913,7.05,2834.0,27.6,14.3,2088.7
2024-03-10 13:00:00,241.95,100.27,152.6,24.5,3.521,14.415,7.51,4150.8,96.9,87.3,11.66,1.75,14.1,42.09,7.6,7.57,7.62,0.272,2.771,7.69,2978.0,27.2,12.6,2106.9
2024-03-10 14:00:00,213.04,83.92,169.3,26.24,3.171,16.371,7.06,4285.6,98.7,63.6,11.79,1.82,55.1,29.91,7.64,9.24,9.65,0.332,2.467,6.8,2850.0,30.0,11.2,1789.4
2024-03-10 15:00:00,203.41,78.14,158.97,22.99,2.849,11.443,6.96,4042.3,79.0,58.5,12.1,2.05,28.4,31.1,7.41,13.23,9.57,0.267,1.202,6.83,3000.0,23.5,15.6,1924.8
2024-03-10 16:00:00,198.13,85.41,126.26,22.56,2.768,12.767,7.16,4235.5,87.7,74.5,11.96,2.1,66.6,27.97,7.99,4.86,8.97,0.232,0.95,7.5,3099.0,26.8,14.8,1808.1
2024-03-10 17:00:00,182.41,65.18,157.91,20.0,3.215,11.155,7.09,3582.8,82.1,47.9,12.25,2.0,64.4,17.02,4.56,9.09,8.26,0.363,1.584,7.13,2987.0,27.4,13.3,1645.0
2024-03-10 18:00:00,244.37,90.64,165.15,25.56,2.695,14.507,7.32,4921.3,95.3,72.0,12.5,1.88,53.3,29.96,7.43,13.06,10.58,0.283,1.764,7.26,2784.0,19.1,18.2,1723.9
2024-03-10 19:00:00,198.74,77.12,151.46,22.71,3.278,14.056,7.19,4250.9,108.3,58.0,12.17,1.44,55.8,29.65,6.83,14.71,7.88,0.304,2.587,7.31,2640.0,16.6,13.9,1638.6
2024-03-10 20:00:00,242.03,105.8,176.93,24.58,3.46,13.245,7.33,4735.3,94.7,68.9,12.45,1.74,21.0,46.53,7.91,8.47,9.08,0.256,0.816,7.21,3085.0,27.7,12.5,1661.0
2024-03-10 21:00:00,257.6,105.98,127.18,22.32,2.489,11.822,7.14,4468.3,79.2,58.1,11.87,1.92,9.2,42.5,9.36,1.4,7.44,0.308,0.892,6.83,2837.0,31.2,17.2,1821.7
2024-03-10 22:00:00,253.41,94.0,172.99,26.99,3.672,15.565,7.07,4574.2,88.8,60.3,13.65,1.75,44.6,32.61,5.4,13.89,7.18,0.7,1.462,7.12,2588.0,21.9,14.1,2041.4
2024-03-10 23:00:00,223.86,87.46,139.03,24.93,4.207,11.493,7.08,4707.9,102.0,94.5,12.28,1.35,16.6,41.44,8.7,7.87,8.89,0.335,1.192,6.97,3169.0,27.5,16.5,2033.8
2024-03-11 00:00:00,258.54,98.65,146.7,27.78,3.629,14.952,7.61,4582.2,76.1,81.4,12.34,1.59,55.6,22.18,8.26,5.54,12.84,0.262,0.866,7.62,2872.0,30.8,13.2,2218.7
2024-03-11 01:00:00,256.44,97.11,166.32,31.97,3.938,17.37,7.25,4582.5,87.4,49.4,12.88,1.98,44.3,38.35,10.5,14.2,11.58,0.37,2.644,7.29,3029.0,26.6,7.2,2172.4
2024-03-11 02:00:00,238.21,102.28,163.88,32.95,4.292,16.606,6.8,4202.9,101.5,58.3,12.04,1.59,66.2,35.38,8.89,11.41,9.57,0.395,2.599,6.82,2710.0,27.5,10.1,2413.1
2024-03-11 03:00:00,286.73,102.89,180.93,31.47,3.812,18.973,7.1,4523.3,106.1,86.0,11.68,1.82,55.2,48.74,11.69,13.97,11.15,0.446,1.471,6.84,3201.0,41.6,15.3,2471.0
2024-03-11 04:00:00,242.99,108.92,195.67,26.63,4.132,13.231,7.22,4161.1,95.4,89.1,12.65,1.66,59.3,32.83,7.09,7.89,7.28,0.351,1.061,7.22,2416.0,19.7,12.0,2242.2
2024-03-11 05:00:00,328.93,139.74,231.46,42.75,3.464,23.222,7.57,4673.2,96.1,57.4,12.68,1.67,93.4,60.77,9.04,7.75,13.99,0.258,3.895,7.64,3466.0,30.3,13.6,2393.7
2024-03-11 06:00:00,274.1,118.61,197.36,38.97,4.216,22.003,7.41,4995.9,104.5,85.2,12.08,1.72,69.3,23.31,7.63,11.21,17.22,0.414,3.108,7.2,2313.0,22.2,15.4,2309.3
2024-03-11 07:00:00,297.09,114.71,157.93,35.55,4.392,21.958,7.02,5278.1,100.6,74.8,12.88,1.7,41.5,32.82,9.11,12.13,12.25,0.111,1.151,6.79,2403.0,27.0,13.4,2367.9
2024-03-11 08:00:00,297.14,117.52,240.36,30.37,4.36,16.687,7.68,4361.5,95.8,49.9,11.96,1.63,59.2,35.8,11.47,16.55,10.18,0.64,1.728,7.52,3056.0,27.0,11.3,2549.1
2024-03-11 09:00:00,273.57,97.67,176.35,31.9,4.549,19.039,7.19,4736.4,92.6,66.6,12.47,1.45,24.9,52.45,9.38,12.8,9.44,0.433,1.685,7.31,2693.0,27.2,13.0,2230.4
2024-03-11 10:00:00,294.8,113.28,194.99,29.77,3.569,17.414,7.45,4628.7,92.3,72.5,12.76,1.8,79.3,42.4,5.6,15.51,7.71,0.483,2.897,7.15,2791.0,26.6,13.2,2106.8
2024-03-11 11:00:00,251.88,104.48,203.56,34.38,3.572,19.123,6.97,4928.5,86.4,76.1,12.05,1.89,76.5,28.65,5.36,12.63,10.47,0.263,1.793,7.09,2748.0,24.4,12.1,2043.0
2024-03-11 12:00:00,285.0,125.08,189.82,30.26,4.524,14.996,6.72,4715.5,117.0,54.2,12.23,2.14,72.5,37.68,9.7,9.21,9.93,0.667,2.651,6.78,2645.0,22.1,10.2,2042.1
2024-03-11 13:00:00,208.67,76.54,206.94,26.21,3.491,12.536,6.92,4291.1,90.5,64.2,12.51,1.16,26.1,37.57,6.91,10.39,8.29,0.489,2.497,6.88,3009.0,24.3,12.2,2377.4
2024-03-11 14:00:00,243.95,94.91,183.98,26.17,3.515,14.533,6.55,4246.3,94.4,64.1,11.82,2.16,52.5,41.35,4.99,11.07,9.38,0.418,1.321,6.33,2853.0,38.8,12.7,2069.0
2024-03-11 15:00:00,287.22,113.59,144.93,29.62,3.302,15.485,7.62,4226.6,89.5,61.5,11.59,1.9,40.7,46.98,10.66,8.53,12.53,0.304,0.97,7.5,3055.0,20.4,9.9,1594.8
2024-03-11 16:00:00,200.22,71.7,215.63,30.16,2.93,17.977,7.24,4479.4,100.6,68.8,12.67,1.21,58.4,33.66,5.41,13.29,10.49,0.345,2.34,7.36,2955.0,20.2,11.0,1809.5
2024-03-11 17:00:00,206.08,86.09,164.9,29.55,3.829,17.357,7.02,4386.3,78.7,69.5,12.15,1.45,33.9,21.46,4.56,14.17,9.8,0.45,2.462,7.2,2705.0,25.3,11.3,1725.5
2024-03-11 18:00:00,237.46,89.83,156.23,27.5,2.993,14.869,7.29,4550.5,72.5,75.3,11.75,1.1,47.1,49.3,8.69,8.87,11.28,0.316,0.767,7.14,3045.0,28.3,9.0,1858.2
2024-03-11 19:00:00,230.55,90.87,184.51,25.14,2.788,12.372,7.24,4222.9,87.8,100.1,12.05,1.16,15.3,30.05,5.76,13.22,7.13,0.299,1.581,7.41,2319.0,22.4,13.0,1676.5
2024-03-11 20:00:00,239.99,92.74,170.66,20.0,3.112,11.511,7.32,4406.2,104.5,85.1,12.25,2.19,26.8,45.3,6.45,14.84,5.99,0.172,1.412,7.43,2067.0,15.9,13.2,1718.8
2024-03-11 21:00:00,251.21,94.53,179.63,27.92,2.575,13.937,7.44,4743.4,102.4,92.7,11.22,1.49,16.9,44.93,7.64,9.45,11.69,0.205,0.728,7.44,2383.0,17.8,11.6,1809.1
2024-03-11 22:00:00,264.94,105.92,241.59,28.13,3.242,14.405,7.14,4869.3,82.4,71.9,12.36,1.91,85.3,55.71,10.58,17.45,7.92,0.356,1.932,7.03,2880.0,24.7,9.9,1860.4
2024-03-11 23:00:00,290.64,114.38,175.64,29.72,3.238,14.892,7.02,4349.7,96.9,57.5,12.2,1.79,57.5,48.38,10.81,9.74,10.86,0.12,2.177,6.94,2969.0,30.8,13.4,2067.7
2024-03-12 00:00:00,449.08,109.14,181.98,46.11,4.105,25.874,7.37,4463.4,86.2,85.2,12.83,1.8,57.0,29.38,8.1,7.83,11.95,0.35,1.459,7.64,2063.0,15.4,13.7,2048.5
2024-03-12 01:00:00,432.81,102.29,202.46,41.42,3.658,26.046,7.36,4185.6,94.4,75.0,11.89,1.87,62.6,38.43,11.1,16.0,8.17,0.472,2.495,7.39,2901.0,26.8,12.7,2272.8
2024-03-12 02:00:00,499.62,127.9,239.56,52.29,4.567,29.707,7.22,4871.7,100.9,89.9,12.69,1.26,41.2,58.07,9.9,13.93,12.29,0.422,2.411,7.42,2873.0,23.6,12.6,2148.8
2024-03-12 03:00:00,585.39,164.5,164.72,54.31,4.971,29.62,7.64,5344.7,106.2,58.2,11.98,2.44,54.9,43.72,11.38,15.85,9.23,0.417,3.301,7.67,2871.0,19.3,13.7,2404.1
2024-03-12 04:00:00,480.23,121.32,153.63,55.85,4.766,27.341,7.11,4667.1,82.1,80.1,12.07,1.82,83.7,33.93,7.31,4.51,14.62,0.575,1.986,7.04,2235.0,15.8,12.3,2217.8
2024-03-12 05:00:00,273.44,117.55,201.7,38.74,4.309,22.376,7.02,4418.4,86.3,72.5,12.14,1.62,80.1,40.16,12.69,17.58,16.91,0.567,2.624,7.11,3688.0,38.2,10.6,2458.5
2024-03-12 06:00:00,353.02,126.48,168.03,37.76,4.527,19.297,7.28,4914.5,97.5,64.9,13.05,2.15,60.0,31.4,6.79,11.81,13.75,0.441,1.568,7.61,2846.0,23.0,12.3,2336.0
2024-03-12 07:00:00,306.29,123.97,207.84,34.06,3.627,18.934,7.07,5473.3,84.9,70.3,11.38,1.65,78.1,38.39,5.71,6.91,10.58,0.402,1.623,6.97,2551.0,27.7,11.6,2491.5
2024-03-12 08:00:00,227.12,83.37,235.98,34.86,4.318,18.556,7.3,4743.2,84.8,86.0,12.25,1.69,73.2,29.42,5.99,15.27,13.82,0.24,1.817,7.44,3011.0,26.9,12.2,2066.7
2024-03-12 09:00:00,331.81,118.02,186.39,34.73,3.858,20.56,7.03,5128.4,98.5,85.3,12.02,1.9,76.9,57.77,11.89,15.65,14.47,0.3,2.143,7.06,3321.0,23.1,14.1,2214.1
2024-03-12 10:00:00,274.31,103.64,164.57,33.86,4.537,18.358,7.12,4717.5,85.9,66.0,11.99,1.99,72.5,35.98,8.97,7.53,11.46,0.541,2.257,6.9,2443.0,23.7,9.9,2370.4
2024-03-12 11:00:00,280.55,122.25,204.7,35.65,5.303,19.503,7.58,4648.9,119.1,80.6,12.29,1.73,55.5,40.26,9.9,9.46,15.09,0.463,1.865,7.36,2461.0,19.2,12.6,2142.4
2024-03-12 12:00:00,284.24,121.8,220.51,33.25,4.139,19.096,7.12,4399.2,89.3,82.2,12.55,1.49,61.6,38.2,9.08,16.02,11.13,0.257,3.141,7.05,2906.0,24.5,9.7,1906.1
2024-03-12 13:00:00,269.02,109.57,140.1,36.3,2.86,23.791,7.04,4276.6,94.3,80.1,12.27,1.87,33.6,45.88,8.72,9.88,13.32,0.406,5.09,7.09,2770.0,29.6,10.4,1931.7
2024-03-12 14:00:00,274.91,97.32,203.22,35.34,3.462,21.008,7.43,4454.2,99.2,90.1,12.62,1.69,58.1,40.18,7.24,13.96,11.5,0.452,1.545,7.57,3119.0,22.0,15.3,1964.0
2024-03-12 15:00:00,232.22,91.52,196.48,28.23,3.552,15.399,6.99,4125.0,75.5,101.8,11.87,1.1,45.7,40.52,7.49,12.6,11.83,0.356,1.433,6.75,3336.0,27.8,13.1,1786.9
2024-03-12 16:00:00,253.35,103.63,194.86,20.0,3.445,11.003,7.06,4334.4,89.1,67.5,11.98,1.77,42.5,54.32,7.74,19.07,5.7,0.341,1.376,7.16,3124.0,23.0,12.5,1917.9
2024-03-12 17:00:00,227.36,92.14,198.26,30.14,3.058,15.784,7.32,4356.2,95.5,96.7,11.5,1.47,65.6,27.29,8.22,12.61,10.82,0.311,1.216,7.3,2480.0,17.9,8.8,1878.1
2024-03-12 18:00:00,254.05,87.57,221.75,25.23,3.432,12.678,7.39,4512.7,84.7,78.9,12.99,1.82,28.0,49.56,7.6,5.39,7.87,0.375,1.892,7.39,2622.0,21.7,11.6,1830.0
2024-03-12 19:00:00,252.18,94.14,158.78,24.69,2.855,12.896,7.44,4324.8,90.5,54.5,11.91,1.45,26.2,37.02,8.62,12.37,7.46,0.313,1.911,7.53,2578.0,19.9,7.9,1873.3
2024-03-12 20:00:00,212.17,84.46,173.52,26.23,3.027,13.411,7.05,4459.4,93.3,62.6,11.85,1.22,71.7,29.71,3.52,12.44,10.7,0.268,2.062,7.31,3080.0,26.5,12.1,1766.0
2024-03-12 21:00:00,277.55,115.49,164.44,26.81,3.78,15.621,7.32,4581.1,103.8,78.4,12.3,2.14,41.1,38.91,5.86,13.76,8.2,0.249,1.52,7.36,3011.0,30.0,9.5,2000.8
2024-03-12 22:00:00,237.73,79.43,181.53,30.81,3.187,15.297,7.11,4503.0,117.7,84.0,12.55,1.92,59.3,37.68,5.47,8.67,12.98,0.365,2.804,6.9,3242.0,25.5,13.1,2030.7
2024-03-12 23:00:00,289.55,114.41,231.89,25.46,4.014,15.701,7.08,4474.4,77.8,62.9,11.65,1.82,59.4,41.08,6.12,8.33,10.66,0.108,2.366,7.05,3131.0,21.3,12.3,1989.5
2024-03-13 00:00:00,286.63,115.88,156.53,27.99,3.277,16.449,7.44,4891.0,77.4,59.2,12.59,1.94,48.4,38.94,7.42,5.7,7.05,0.135,1.783,7.57,2625.0,26.1,9.5,1913.9
2024-03-13 01:00:00,347.94,148.04,177.31,33.7,4.935,18.567,7.09,4829.2,96.0,64.7,11.85,2.24,61.2,44.52,11.31,15.06,9.92,0.297,3.122,7.22,2796.0,22.0,12.6,1908.1
2024-03-13 02:00:00,286.91,120.73,254.09,35.79,3.82,19.686,7.26,5167.1,75.8,67.5,12.72,1.81,63.2,28.12,13.29,12.71,8.82,0.311,2.882,7.36,2570.0,30.2,16.0,2350.4
2024-03-13 03:00:00,290.43,121.25,249.65,36.87,4.214,19.249,7.23,4634.6,104.0,51.8,11.73,1.46,62.0,41.52,10.34,7.82,13.59,0.168,4.013,7.15,3188.0,26.7,11.4,2118.7
2024-03-13 04:00:00,308.7,116.07,208.97,32.58,4.596,18.358,6.99,4765.1,95.2,42.6,12.37,1.97,64.3,45.71,10.06,10.41,11.24,0.5,1.758,6.78,2730.0,24.0,13.6,2245.5
2024-03-13 05:00:00,301.84,103.46,252.41,32.3,4.171,19.52,7.39,4937.3,97.5,74.5,12.02,2.16,24.3,53.49,10.62,12.73,10.45,0.521,2.879,7.48,3372.0,18.7,7.6,2442.1
2024-03-13 06:00:00,344.48,133.73,236.0,34.1,4.567,17.557,7.31,5215.9,92.2,82.4,11.44,2.16,58.0,47.17,14.67,16.39,11.96,0.529,2.879,7.13,3152.0,22.9,12.7,2240.1
2024-03-13 07:00:00,251.93,108.34,273.49,36.58,4.773,17.313,6.8,4785.5,99.8,92.2,11.29,1.72,82.2,32.75,7.6,15.21,14.17,0.621,2.974,6.91,3628.0,20.3,10.6,2675.5
2024-03-13 08:00:00,269.12,118.9,222.51,40.44,4.908,23.663,7.26,5128.3,105.1,56.8,11.63,1.93,89.6,41.92,8.74,7.85,15.97,0.473,3.235,7.36,3071.0,29.0,11.2,2381.9
2024-03-13 09:00:00,262.57,110.62,248.21,27.37,4.711,15.498,7.05,4761.4,91.9,59.6,12.5,1.67,76.6,35.1,11.43,13.26,9.29,0.429,2.839,6.98,3117.0,27.7,12.9,2474.6
2024-03-13 10:00:00,325.59,134.43,291.49,32.66,4.089,16.136,7.42,4857.9,80.7,76.2,11.03,2.24,78.4,51.7,12.76,24.77,13.17,0.384,0.683,7.4,3028.0,30.1,11.1,2356.3
2024-03-13 11:00:00,339.86,139.82,219.48,27.93,3.957,14.338,6.91,4790.4,92.1,77.0,12.17,2.37,58.0,44.14,7.94,15.17,11.31,0.397,3.088,6.94,2824.0,28.8,8.4,1889.6
2024-03-13 12:00:00,267.59,102.57,194.99,25.85,4.962,13.108,7.13,4547.8,107.2,89.6,12.12,1.36,45.2,32.81,10.01,6.98,8.54,0.476,1.809,7.04,2812.0,29.4,14.6,2160.9
2024-03-13 13:00:00,254.73,100.9,205.83,32.59,4.138,16.742,7.27,4968.8,96.5,86.3,11.16,2.05,52.3,31.34,7.73,11.01,11.56,0.198,1.937,7.07,3211.0,27.8,8.7,2000.8
2024-03-13 14:00:00,251.83,113.34,168.61,30.1,3.173,16.065,7.21,4093.1,93.4,66.3,11.6,2.38,65.3,36.88,9.5,9.71,9.12,0.258,2.426,7.2,2433.0,22.2,9.8,1921.1
2024-03-13 15:00:00,274.45,102.02,233.67,28.76,3.482,15.437,7.35,4376.5,106.6,83.8,11.6,1.93,58.4,49.73,7.13,16.61,10.68,0.252,1.721,7.36,2986.0,29.5,11.8,1860.0
2024-03-13 16:00:00,207.92,93.24,171.62,29.2,3.208,15.11,6.9,4223.9,83.9,59.5,12.03,1.87,45.5,35.0,9.06,6.22,11.07,0.302,2.296,7.1,2343.0,18.3,11.7,1908.3
2024-03-13 17:00:00,235.98,92.11,157.16,24.96,3.224,12.783,7.53,4180.2,96.9,71.8,12.73,1.46,25.1,31.18,7.2,4.2,8.21,0.479,0.752,7.41,2926.0,22.2,12.3,1928.0
2024-03-13 18:00:00,254.16,111.77,142.15,24.88,2.771,13.399,7.31,4398.2,82.6,68.3,12.54,1.56,41.1,19.45,8.56,4.94,9.72,0.428,2.207,7.47,2647.0,29.9,11.7,1665.3
2024-03-13 19:00:00,242.09,86.62,189.96,31.8,3.101,17.758,7.47,5002.3,104.3,95.1,11.82,1.61,82.6,38.79,6.53,5.92,12.18,0.116,3.801,7.3,3031.0,19.1,13.7,1788.4
2024-03-13 20:00:00,237.07,98.99,187.1,25.84,4.031,13.802,7.37,4345.9,96.7,81.1,11.59,1.54,46.8,32.32,7.76,12.57,9.84,0.467,2.373,7.17,2651.0,25.9,12.3,1939.8
2024-03-13 21:00:00,266.08,100.55,157.02,29.14,3.629,17.717,7.2,4703.9,87.2,59.1,11.22,1.35,53.4,44.35,7.35,10.99,10.51,0.43,1.852,7.15,2737.0,26.0,9.0,1843.0
2024-03-13 22:00:00,165.63,59.22,190.26,28.04,2.455,16.132,6.94,3580.7,87.8,62.6,11.81,1.4,58.6,29.68,2.14,12.01,7.33,0.227,2.012,6.8,3070.0,22.5,6.1,1946.6
2024-03-13 23:00:00,274.74,111.7,140.41,23.67,4.16,11.136,7.09,4293.0,96.7,64.0,11.55,2.03,48.8,46.78,3.21,8.32,9.91,0.347,1.001,6.88,2819.0,22.5,11.6,2024.2
2024-03-14 00:00:00,242.92,104.52,193.52,23.97,4.258,13.809,7.52,4744.4,68.6,50.9,11.98,1.29,44.9,51.61,9.7,6.07,6.84,0.339,1.38,7.81,3350.0,28.4,14.2,2303.6
2024-03-14 01:00:00,213.09,79.83,208.3,29.4,3.733,17.061,7.48,4815.8,87.1,72.4,12.0,1.64,52.7,23.31,10.09,7.64,9.21,0.175,2.482,7.41,2772.0,25.9,8.7,2245.2
2024-03-14 02:00:00,299.06,106.17,252.81,35.6,4.372,18.808,7.08,4811.7,102.7,78.1,11.76,1.89,58.8,64.87,7.23,12.45,9.67,0.24,2.625,7.42,2835.0,27.0,9.1,2471.4
2024-03-14 03:00:00,336.72,133.76,182.6,35.64,3.704,16.938,6.64,4841.8,93.4,80.3,11.77,1.87,89.2,53.17,10.2,16.18,6.88,0.46,2.294,6.49,3236.0,29.0,11.9,2505.2
2024-03-14 04:00:00,289.56,115.07,169.97,36.72,3.969,20.213,7.16,4846.7,98.7,81.2,11.65,1.97,63.3,53.67,6.76,15.94,10.22,0.282,0.902,6.9,2730.0,25.3,12.1,2327.2
2024-03-14 05:00:00,331.43,138.02,183.91,30.64,5.013,16.838,7.14,4127.9,72.1,74.9,11.74,2.07,88.0,58.51,10.26,10.15,9.3,0.559,1.555,7.34,2744.0,27.4,13.4,2421.1
2024-03-14 06:00:00,355.45,152.31,170.09,39.54,4.116,19.529,7.15,5096.0,91.1,47.6,12.72,1.9,81.9,38.64,12.01,7.21,16.43,0.429,0.866,7.04,2955.0,29.3,14.4,2641.7
2024-03-14 07:00:00,342.23,136.28,253.46,30.52,3.275,14.572,7.31,4647.3,99.2,62.0,12.26,2.29,57.4,49.27,7.83,15.61,12.49,0.435,1.259,7.33,2958.0,33.4,11.5,2249.0
2024-03-14 08:00:00,348.03,158.58,255.97,33.94,4.123,18.519,7.38,5228.4,87.6,71.5,12.27,2.16,80.1,62.28,8.66,5.55,11.27,0.622,2.269,7.17,2918.0,30.8,9.2,2443.5
2024-03-14 09:00:00,309.03,125.69,212.42,32.4,4.015,17.44,7.4,4137.5,80.9,86.0,12.51,2.35,47.9,51.82,13.54,17.34,14.09,0.405,2.804,7.39,2717.0,24.5,9.2,2393.2
2024-03-14 10:00:00,277.4,108.08,232.33,30.87,4.492,16.335,7.29,4448.5,103.3,87.5,12.46,1.76,68.7,47.98,10.41,19.55,9.86,0.578,1.829,7.08,3373.0,33.6,9.9,2208.6
2024-03-14 11:00:00,213.9,75.22,192.94,34.31,3.789,18.729,6.84,4307.2,100.6,70.6,12.71,1.5,68.1,32.36,6.18,14.14,15.67,0.273,2.293,6.83,2841.0,27.4,13.0,2123.0
2024-03-14 12:00:00,246.58,96.69,178.89,26.99,3.446,13.356,7.13,4254.3,78.7,108.3,12.29,1.63,55.7,35.71,7.54,13.25,7.89,0.374,1.653,7.06,2689.0,24.9,9.9,2058.0
2024-03-14 13:00:00,218.79,85.31,165.19,24.06,3.914,12.712,7.66,4231.3,88.6,94.9,12.1,1.96,26.5,20.38,7.21,8.17,8.81,0.355,1.632,7.7,2741.0,21.1,12.8,2072.8
2024-03-14 14:00:00,294.32,126.21,159.02,26.74,3.384,15.419,7.27,4992.9,78.8,89.5,11.7,1.79,33.0,61.07,9.0,10.88,9.19,0.2,3.116,7.37,2925.0,27.0,7.8,2069.0
2024-03-14 15:00:00,220.17,91.12,123.36,24.68,2.924,13.141,7.27,4343.5,86.2,77.8,11.59,1.58,5.0,33.26,5.47,11.22,9.56,0.423,0.914,7.31,3185.0,18.8,11.4,1931.2
2024-03-14 16:00:00,221.43,80.74,162.04,33.36,3.549,15.559,7.27,4078.0,96.4,78.1,12.44,2.2,54.3,35.31,3.68,6.83,14.84,0.432,1.899,7.34,2773.0,29.4,9.3,1698.7
2024-03-14 17:00:00,227.9,92.34,151.76,26.08,3.125,13.729,7.28,4671.6,80.8,76.0,11.94,1.23,35.0,27.71,6.32,14.45,7.52,0.296,2.424,7.27,2545.0,24.2,11.8,1915.6
2024-03-14 18:00:00,212.9,89.45,168.19,23.21,3.027,11.526,6.72,4389.8,94.0,44.7,11.32,1.7,24.7,29.67,8.68,13.7,6.57,0.274,1.161,6.66,3412.0,29.9,10.3,1876.5
2024-03-14 19:00:00,255.58,113.95,153.83,21.71,3.099,12.23,7.15,4615.7,94.3,54.6,10.95,1.7,32.0,33.81,9.45,14.22,7.98,0.207,1.886,7.22,2848.0,23.8,12.3,1759.6
2024-03-14 20:00:00,199.32,85.04,150.11,20.0,2.682,11.319,7.19,3978.9,86.6,66.7,13.07,1.47,31.3,27.83,6.93,8.39,6.34,0.198,1.104,7.18,2768.0,27.6,9.9,1753.4
2024-03-14 21:00:00,225.77,95.46,136.99,22.63,2.952,10.569,7.46,3614.6,90.2,70.6,11.51,1.34,46.6,40.18,6.65,7.71,8.36,0.287,0.896,7.45,2796.0,32.9,10.6,1777.8
2024-03-14 22:00:00,207.3,83.29,164.32,26.31,3.253,15.468,7.21,4014.7,74.5,69.6,11.66,1.37,57.1,23.56,6.02,3.56,8.83,0.296,1.225,7.27,2455.0,23.5,12.3,2030.6
2024-03-14 23:00:00,198.41,81.68,187.04,30.79,3.289,15.222,6.87,3939.7,106.3,77.8,12.61,1.42,70.0,25.01,3.18,7.8,9.61,0.296,1.925,6.72,2860.0,33.9,10.4,1814.3
2024-03-15 00:00:00,226.58,99.13,144.71,31.08,4.027,19.518,7.29,4198.9,92.0,37.9,11.4,1.78,71.6,27.76,8.85,4.51,10.02,0.58,2.665,7.5,3017.0,30.7,10.7,2197.8
2024-03-15 01:00:00,252.15,90.78,183.28,29.61,3.713,16.213,7.04,4258.2,82.3,80.9,12.27,1.96,59.5,28.26,6.56,9.94,8.38,0.389,2.351,7.0,3233.0,25.2,12.1,2115.4
2024-03-15 02:00:00,247.87,96.55,193.19,28.9,4.116,14.095,6.96,4523.2,92.6,75.3,12.91,1.16,53.4,34.07,3.18,15.37,9.37,0.381,2.099,6.98,2779.0,27.0,10.4,2271.5
2024-03-15 03:00:00,245.84,92.64,170.89,31.47,3.835,15.51,7.03,4743.5,100.6,69.3,13.06,1.33,77.2,25.95,8.5,9.82,10.97,0.331,1.872,7.03,2898.0,27.8,7.4,1910.1
2024-03-15 04:00:00,227.05,93.4,177.9,29.6,4.397,16.794,7.31,4708.1,96.8,86.7,11.78,1.8,67.9,31.48,7.2,8.57,11.49,0.562,2.156,7.41,3227.0,25.1,9.4,2145.2
2024-03-15 05:00:00,273.26,119.39,203.97,36.97,4.131,19.608,7.45,4867.5,86.7,59.7,11.99,1.96,42.8,42.79,11.81,9.37,13.82,0.57,3.0,7.5,2919.0,24.5,6.6,2304.2
2024-03-15 06:00:00,226.59,86.58,163.94,31.0,3.957,16.903,7.3,4113.7,100.4,67.8,11.8,1.19,54.1,34.03,6.78,11.39,9.6,0.424,2.802,7.29,3044.0,25.4,10.0,2286.5
